p1	p2
约翰偷了一辆自行车给玛丽。	约翰给玛丽偷了一辆自行车。
我写好了信。	信被我写好了。
我不知道该信哪一种说法，因此也就无法判断，。	我不知道该信哪一种说法，因而也就无法判断。
长痱子的小孩儿。	一个长了痱子的小孩。
海上升起一轮明月。	一轮明月从海上升起。
有你的电视看。	你可以看电视。
这孩子不活泼。	这孩子比较内向。
还欠三万块钱没有还。	还剩三万块钱没有还。
现在的房子相当贵。	现在的房子很贵。
这次我只考了80分，你呢？	我只考了80分，你呢？
如果是一个贪图财物享受的人，他就不会天天把自己关在书斋里做学问了。	若是一个贪图财物享受的人，那么他不会天天把自己关在书斋里做学问了。
参加奥运会的运动员名单已经确定了。	已经确定了参加奥运会的运动员名单。
因前一段时间连降暴雨，以致工期一再拖延。	因为前一段时间连降暴雨，因此工期一再拖延。
明天他们上广州。	明天他们将去广州。
他看了一场电影。	他只看了一场电影。
这张书桌没四尺长。	这张桌子不到四尺长。
你除非答应我的条件，我才告诉你。	除非你答应我的条件，我才告诉你。
小赵知道得多。	小赵知道很多。
她的漂亮打动了每一个人。	她的漂亮令我们每一个人为之打动。
科学家正在努力探索这一奥秘，以便根据它的原理来研制新的导航仪器。	科学家正在努力探索这一奥秘，好根据它的原理来研制新的导航仪器。
想说又不敢说。	既不敢说又想说。
有劲没处使。	有劲没地方使。
他卖了我一只小狗。	我的这只小狗是他卖给我的。
你们拿了人家不少好处。	你们从人家那拿了不少好处。
因为一点小矛盾，彼此就不再来往了。	由于一点小矛盾，彼此就不再来往了。
我是中大的学生，他是中大的老师。	他是中大的老师，我是中大的学生。
东西全给他吃光了。	东西全被他吃完了。
现在半夜三更回家，也不用担心安全问题，。	现在即便半夜三更回家，也不用担心安全问题，。
有劲没处使。	有才能没地方用。
塑料不腐烂分解是一大长处，因为当塑料垃圾被深埋时，他永远不会变成任何有毒的化学物质污染人类生存的环境，而且即便被焚烧，大部分塑料也不会释放出有毒气体。	塑料垃圾被深埋时，他永远不会变成任何有毒的化学物质污染人类生存的环境，而且即便被焚烧，大部分塑料也不会释放出有毒气体，因此塑料不腐烂分解是一大长处。
新的已经卖完了。	没有新的还没有卖了。
必须尽快改变现状，否则我真的没有出路了。	必须尽快改变现状，我才有出路。
人人都看见了。	被人人都看见了。
她在教室里朝我笑了笑。	在教室里她朝我笑了笑。
必须尽快改变现状，否则我真的没有出路了。	除非尽快改变现状，否则我真的没有出路了。
他们吃喝完了所有的家产。	他们所有的家产都被他们败完了。
他的数学不怎么好。	他不怎么擅长数学。
因为时间太仓促了，他们放弃了这次参赛的机会。	因时间太仓促了，所以他们放弃了这次参赛的机会。
他抢了我一张邮票。	我的一张邮票被他抢了。
这儿的网速比家里快。	家里的网速没这儿快。
现在半夜三更回家，也不用担心安全问题，。	哪怕现在半夜三更回家，也不用担心安全问题。
她叠好了被子。	她把被子叠好了。
通过宏观调控，既保持了经济快速发展的良好势头，又纠正了经济增长过程中的不健康因素。	通过宏观调控，保持了经济快速发展的良好势头，也纠正了经济增长过程中的不健康因素。
这次活动与其说是在培养孩子们吃苦精神，还不如说是给他们一次体验集体生活的机会。	这次活动培养了孩子们吃苦精神，更重要的是给了他们一次体验集体生活的机会。
由于对造成事故的主观原因认识不足，因此导致了此类事故的再次发生。	因为对造成事故的主观原因认识不足，因而导致了此类事故的再次发生。
中间有一间小屋子。	在中间有一间小屋子。
约翰给玛丽买了一件衣服。	约翰买了一件衣服给玛丽。
我觉得佳艳的德语水平远在我之上，虽然我的考试成绩比他高。	虽说我的德语考试成绩比佳艳高。可是我觉得他的水平远在我之上。
这个公园逛了我们一个下午。	我们一个下午在这个公园逛。
缺不了你的钱花。	缺不了你花的钱。
饺子全让他吃光了。	饺子全叫他吃光了。
不管我们如何好说歹说，他却仍然是无动于衷。	不管我们怎么好说歹说，他总是无动于衷。
他连一声也不吭。	一声他都没有吭。
虽然是满月，天上却有一层淡淡的云，所以不能朗照；但我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。	固然是满月，天上却有一层淡淡的云，所以不能朗照；然而我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。
同学们一人一个笔记本电脑。	笔记本电脑每个同学都有一台。
我没有说清楚，难免被人误会。	我没有说清楚，可能被人误会。
只有做了广泛深入的调查研究，才可能得出让人们信服的结论。	除非做了广泛深入的调查研究，否则不可能得出让人们信服的结论。
因前一段时间连降暴雨，以致工期一再拖延。	前一段时间连降暴雨，因而工期一再拖延。
要那种西瓜，沙瓤的。	要那种沙瓤的西瓜！
每个符号对应一种意义，两个或几个符号的意义相同，或一个符号表示几种意义的情况不存在。	每个符号对应一种意义，即，两个或几个符号的意义相同，或一个符号表示几种意义的情况不存在。
首先于一九四零年十月间重开浈缅路，接着派了一些在敦刻尔克撤退下来的残兵败将来中国学习游击战。	第一步于一九四零年十月间重开浈缅路，第二步派了一些在敦刻尔克撤退下来的残兵败将来中国学习游击战。
总务处长邀请各年级学生代表就学校的伙食问题与管理部门进行对话。	各年级学生代表被总务处长邀请，就学校的伙食问题与管理部门进行对话。
朋友们，当你们听到这段英雄事迹的时候，你的感想如何呢？	当你们听到这段英雄事迹的时候，朋友们，你的感想如何呢？
2001年的白庙尚且如此贫穷，六年之前就更是可想而知了。	2001年的白庙尚且如此贫穷，可以想象六年之前是什么样子。
有人由于不讲逻辑，因此对别人不合逻辑的言论，不但不能觉察它的荒谬，反而随声附和，人云亦云。	有人由于不讲逻辑，因此对别人不和逻辑的言论，不但不能觉察它的荒谬，反而人云亦云，随声附和。
飞碟！	不明飞行物！
教练细心观察、认真分析比赛现场发生的每一个细节。	教练比赛现场发生的每一个细节进行了细心观察、认真分析。
人人都看见她了。	每个人都见到她了。
同学们一人一个笔记本电脑。	同学们人手一台笔记本电脑。
尽管他赢得了冠军，可是没有赢得人们的尊重。	虽说他赢得了冠军，但是没有赢得人们的尊重。
闹绯闻也成了名。	因绯闻而成名。
他们厂上个月从欧洲购进了一批先进的设备。	他们厂上个月从欧洲购进了一批先进的设备。
当官不为民做主，不如回家卖红薯。	当官不为民做主，倒不如回家卖红薯。
老李看样子不会来了。	看样子老李不会来了。
差点儿闹笑话。	没闹笑话。
我一定把驾驶执照考下来，只要你给我时间。	只要你给我时间，那么我一定把驾驶执照考下来。
别揣着明白装糊涂啦。	不要明白还装糊涂啦。
差点儿没办成。	办了，而没有成。
我们可做一件破例的事情。	我们可做一件不符合常规的事情。
这道题好不容易呀，做了半天还没有做出来。	做了半天还没有做出来，这道题很难呀。
把犯人跑了。	犯人跑了。
小红帽没有被狼外婆吃掉。	狼外婆没有吃掉小红帽。
这种鸡，既可以像饲养普通鸡那样进行笼养，也可以放养。	这种鸡，也可以像饲养普通鸡那样笼养，也可以放养。
输了也高兴。	即便输了也高兴。
缺不了你的钱花。	短不了你花的钱。
我们没有不同意。	我们同意了。
护士态度很温和。	护士态度很亲和。
他早就想赶我走了。	他早就想把我赶走了。
这儿的网速比家里快。	家里的网速比这儿慢。
说了就忘。	说了便忘。
缺不了你的钱花。	不能缺你的钱花。
詹先生虽然可以给她带来物质上的富足，却无法给她带来真正的幸福。	詹先生虽说可以给她带来物质上的富足，却无法给她带来真正的幸福。
各位回去好好想一想，咱们尽快有个结果。	希望各位回去好好考虑下，咱们尽快有个结果。
新的已经卖完了。	新的已经被买完了。
他被老师批评了一顿。	老师批评了他一顿。
他在我洗澡的时候把电视机修好了。	在我洗澡的时候，他把电视机修好了。
你们那儿的房子贵不贵呢？	你们那的房子贵不？
如果是一个贪图财物享受的人，他就不会天天把自己关在书斋里做学问了。	如果是一个贪图财物享受的人，他便不会天天把自己关在书斋里做学问了。
