p1	p2
工作人员非常愉快，任何问题都很容易回答。	工作人员非常友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员很热情，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	在我们逗留期间，工作人员非常友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员非常友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员乐于助人，总体上很友好。
工作人员非常愉快，任何问题都很容易回答。	工作人员非常友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	所有的员工都很友好，非常乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员乐于助人，很友好。
工作人员非常愉快，任何问题都很容易回答。	工作人员很友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	不过，工作人员非常友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	所有的工作人员都非常乐于助人和友好。
工作人员非常愉快，任何问题都很容易回答。	工作人员很友好，好管闲事，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员乐于助人，非常有礼貌和友好。
工作人员非常愉快，任何问题都很容易回答。	工作人员非常友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员热情，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员很友好，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	工作人员非常随和，总是面带微笑，随时准备提供帮助。
工作人员非常愉快，任何问题都很容易回答。	我们发现工作人员非常乐于助人。
工作人员非常愉快，任何问题都很容易回答。	我们接触到的每一位员工都非常乐于助人，非常友善！
工作人员非常愉快，任何问题都很容易回答。	工作人员，非常热情，乐于助人。
工作人员非常愉快，任何问题都很容易回答。	我们发现员工乐于助人，而且很友好。
工作人员，非常热情，乐于助人。	每一位员工都彬彬有礼，乐于助人。
工作人员，非常热情，乐于助人。	工作人员非常乐于助人。
工作人员，非常热情，乐于助人。	工作人员很好，很友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员似乎很乐于助人，也很友好。
工作人员，非常热情，乐于助人。	工作人员也很友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员热情好客，当我们提出要求时，他们很乐意帮忙。
工作人员，非常热情，乐于助人。	工作人员很友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员很友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员很愉快，乐于助人。
工作人员，非常热情，乐于助人。	工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员很热情，乐于助人。
工作人员，非常热情，乐于助人。	在我们逗留期间，工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员乐于助人，总体上很友好。
工作人员，非常热情，乐于助人。	工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	所有的员工都很友好，非常乐于助人。
工作人员，非常热情，乐于助人。	工作人员乐于助人，很友好。
工作人员，非常热情，乐于助人。	工作人员很友好，乐于助人。
工作人员，非常热情，乐于助人。	不过，工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员友好，乐于助人。
工作人员，非常热情，乐于助人。	所有的工作人员都非常乐于助人和友好。
工作人员，非常热情，乐于助人。	工作人员很友好，好管闲事，乐于助人。
工作人员，非常热情，乐于助人。	工作人员乐于助人，非常有礼貌和友好。
工作人员，非常热情，乐于助人。	工作人员非常友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员热情，乐于助人。
工作人员，非常热情，乐于助人。	工作人员很友好，乐于助人。
工作人员，非常热情，乐于助人。	工作人员非常随和，总是面带微笑，随时准备提供帮助。
工作人员，非常热情，乐于助人。	我们发现工作人员非常乐于助人。
工作人员，非常热情，乐于助人。	我们接触到的每一位员工都非常乐于助人，非常友善！
工作人员，非常热情，乐于助人。	工作人员非常愉快，任何问题都很容易回答。
工作人员，非常热情，乐于助人。	我们发现员工乐于助人，而且很友好。
我们发现员工乐于助人，而且很友好。	每一位员工都彬彬有礼，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员非常乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员很好，很友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员似乎很乐于助人，也很友好。
我们发现员工乐于助人，而且很友好。	工作人员也很友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员非常友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员热情好客，当我们提出要求时，他们很乐意帮忙。
我们发现员工乐于助人，而且很友好。	工作人员很友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员很友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员很愉快，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员非常友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员很热情，乐于助人。
我们发现员工乐于助人，而且很友好。	在我们逗留期间，工作人员非常友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员非常友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员乐于助人，总体上很友好。
我们发现员工乐于助人，而且很友好。	工作人员非常友好，乐于助人。
我们发现员工乐于助人，而且很友好。	所有的员工都很友好，非常乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员乐于助人，很友好。
我们发现员工乐于助人，而且很友好。	工作人员很友好，乐于助人。
我们发现员工乐于助人，而且很友好。	不过，工作人员非常友好，乐于助人。
我们发现员工乐于助人，而且很友好。	工作人员友好，乐于助人。
我们发现员工乐于助人，而且很友好。	所有的工作人员都非常乐于助人和友好。
